day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;151800;KELP;2014;30;;;;;2017;30;;;;;2015.5;336.28125
-1;151900;KELP;2014;27;;;;;2016;1;2017;27;;;2015.0;340.8828125
-1;151900;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;162.0
-1;152000;RAINFOREST_RESIN;9995;23;;;;;9998;11;10005;23;;;9996.5;162.0
-1;152000;KELP;2014;23;;;;;2017;23;;;;;2015.5;348.96875
-1;152100;KELP;2014;28;;;;;2017;28;;;;;2015.5;349.65625
-1;152100;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;162.0
-1;152200;RAINFOREST_RESIN;9995;28;;;;;10002;2;10005;28;;;9998.5;162.0
-1;152200;KELP;2014;23;;;;;2017;28;;;;;2015.5;339.1796875
-1;152300;KELP;2014;27;;;;;2017;27;;;;;2015.5;350.7421875
-1;152300;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;162.0
-1;152400;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;162.0
-1;152400;KELP;2014;10;2013;22;;;2017;24;;;;;2015.5;352.6953125
-1;152500;KELP;2013;32;;;;;2017;32;;;;;2015.0;362.71875
-1;152500;RAINFOREST_RESIN;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;162.0
-1;152600;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;162.0
-1;152600;KELP;2013;26;;;;;2017;27;;;;;2015.0;363.6015625
-1;152700;KELP;2014;4;2013;26;;;2017;26;;;;;2015.5;354.75
-1;152700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;162.0
-1;152800;RAINFOREST_RESIN;9998;5;9995;29;;;10005;29;;;;;10001.5;162.0
-1;152800;KELP;2013;29;;;;;2015;4;2017;29;;;2014.0;361.1875
-1;152900;KELP;2014;5;2013;26;;;2016;1;2017;25;;;2015.0;366.3125
-1;152900;RAINFOREST_RESIN;10000;5;9998;1;9996;1;10004;1;10005;25;;;10002.0;162.0
-1;153000;RAINFOREST_RESIN;9995;30;;;;;10002;9;10005;30;;;9998.5;162.0
-1;153000;KELP;2015;1;2013;30;;;2017;30;;;;;2016.0;363.8828125
-1;153100;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;162.0
-1;153100;KELP;2013;21;;;;;2017;21;;;;;2015.0;360.1015625
-1;153200;RAINFOREST_RESIN;9998;3;9996;2;9995;20;10004;2;10005;20;;;10001.0;162.0
-1;153200;KELP;2013;22;;;;;2017;22;;;;;2015.0;363.6953125
-1;153300;KELP;2013;24;;;;;2017;24;;;;;2015.0;363.6875
-1;153300;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;162.0
-1;153400;KELP;2014;6;2013;20;;;2017;20;;;;;2015.5;364.8125
-1;153400;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;162.0
-1;153500;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;162.0
-1;153500;KELP;2015;2;2014;7;2013;21;2017;21;;;;;2016.0;361.15625
-1;153600;RAINFOREST_RESIN;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;162.0
-1;153600;KELP;2013;22;;;;;2017;22;;;;;2015.0;358.421875
-1;153700;KELP;2014;26;;;;;2017;21;;;;;2015.5;347.296875
-1;153700;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;162.0
-1;153800;KELP;2014;27;;;;;2017;27;;;;;2015.5;346.2734375
-1;153800;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;162.0
-1;153900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;162.0
-1;153900;KELP;2014;27;;;;;2017;2;2018;25;;;2015.5;321.640625
-1;154000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;162.0
-1;154000;KELP;2015;29;;;;;2017;3;2018;29;;;2016.0;295.0859375
-1;154100;KELP;2015;20;;;;;2018;20;;;;;2016.5;290.25
-1;154100;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;162.0
-1;154200;KELP;2015;29;;;;;2018;29;;;;;2016.5;293.640625
-1;154200;RAINFOREST_RESIN;9998;5;9996;1;9995;28;10004;1;10005;28;;;10001.0;162.0
-1;154300;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;162.0
-1;154300;KELP;2015;21;;;;;2018;21;;;;;2016.5;300.234375
-1;154400;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;166.0
-1;154400;KELP;2015;29;;;;;2018;29;;;;;2016.5;294.671875
-1;154500;KELP;2015;25;;;;;2018;25;;;;;2016.5;290.03125
-1;154500;RAINFOREST_RESIN;9995;25;;;;;10002;3;10005;25;;;9998.5;166.0
-1;154600;KELP;2015;27;;;;;2019;27;;;;;2017.0;266.015625
-1;154600;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;166.0
-1;154700;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;166.0
-1;154700;KELP;2015;30;;;;;2019;30;;;;;2017.0;259.484375
-1;154800;RAINFOREST_RESIN;10002;1;9998;8;9996;1;10004;1;10005;28;;;10003.0;166.0
-1;154800;KELP;2016;32;;;;;2019;29;;;;;2017.5;252.171875
-1;154900;KELP;2015;28;;;;;2019;28;;;;;2017.0;278.4453125
-1;154900;RAINFOREST_RESIN;9995;28;;;;;9998;1;10005;28;;;9996.5;166.0
-1;155000;KELP;2015;22;;;;;2019;22;;;;;2017.0;266.046875
-1;155000;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;166.0
-1;155100;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;166.0
-1;155100;KELP;2015;27;;;;;2019;28;;;;;2017.0;277.203125
-1;155200;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;166.0
-1;155200;KELP;2015;28;;;;;2018;28;;;;;2016.5;291.90625
-1;155300;KELP;2014;27;;;;;2018;27;;;;;2016.0;314.8203125
-1;155300;RAINFOREST_RESIN;9998;8;9995;27;;;10005;27;;;;;10001.5;166.0
-1;155400;KELP;2014;31;;;;;2017;23;;;;;2015.5;342.140625
-1;155400;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;166.0
-1;155500;RAINFOREST_RESIN;9996;1;9995;28;;;9998;1;10002;6;10004;1;9997.0;166.0
-1;155500;KELP;2014;29;;;;;2016;6;2017;29;;;2015.0;331.0
-1;155600;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;166.0
-1;155600;KELP;2015;2;2014;32;;;2018;32;;;;;2016.5;316.7109375
-1;155700;KELP;2014;22;;;;;2016;2;2018;22;;;2015.0;324.078125
-1;155700;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;166.0
-1;155800;KELP;2014;30;;;;;2016;3;2017;30;;;2015.0;335.71875
-1;155800;RAINFOREST_RESIN;9996;2;9995;28;;;10002;5;10004;2;10005;28;9999.0;166.0
-1;155900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;166.0
-1;155900;KELP;2014;30;;;;;2016;3;2017;30;;;2015.0;337.7734375
-1;156000;RAINFOREST_RESIN;9998;9;9996;1;9995;25;10004;1;10005;25;;;10001.0;166.0
-1;156000;KELP;2014;26;;;;;2017;26;;;;;2015.5;335.4609375
-1;156100;KELP;2014;28;;;;;2017;28;;;;;2015.5;335.59375
-1;156100;RAINFOREST_RESIN;9998;6;9996;1;9995;27;10004;1;10005;27;;;10001.0;166.0
-1;156200;KELP;2014;24;;;;;2017;2;2018;22;;;2015.5;324.3359375
-1;156200;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;166.0
-1;156300;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;166.0
-1;156300;KELP;2014;29;;;;;2015;3;2017;29;;;2014.5;333.0546875
-1;156400;RAINFOREST_RESIN;10002;1;9995;23;;;10005;23;;;;;10003.5;166.0
-1;156400;KELP;2014;28;;;;;2017;23;;;;;2015.5;331.5859375
-1;156500;KELP;2014;29;;;;;2017;29;;;;;2015.5;331.6015625
-1;156500;RAINFOREST_RESIN;9996;2;9995;27;;;10002;2;10004;2;10005;27;9999.0;166.0
-1;156600;KELP;2015;23;;;;;2018;24;;;;;2016.5;305.1171875
-1;156600;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;166.0
-1;156700;RAINFOREST_RESIN;9998;6;9995;27;;;10005;27;;;;;10001.5;170.0
-1;156700;KELP;2015;31;;;;;2018;27;;;;;2016.5;292.8046875
-1;156800;RAINFOREST_RESIN;9998;7;9996;2;9995;22;10004;2;10005;22;;;10001.0;170.0
-1;156800;KELP;2015;32;;;;;2018;24;;;;;2016.5;297.625
-1;156900;KELP;2014;24;;;;;2015;5;2018;25;;;2014.5;308.8515625
-1;156900;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;170.0
-1;157000;KELP;2014;21;;;;;2016;8;2018;22;;;2015.0;309.53125
-1;157000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;170.0
-1;157100;RAINFOREST_RESIN;9996;2;9995;22;;;9998;1;10002;2;10004;2;9997.0;170.0
-1;157100;KELP;2014;24;;;;;2018;24;;;;;2016.0;318.0703125
-1;157200;RAINFOREST_RESIN;9995;22;;;;;10002;3;10005;22;;;9998.5;170.0
-1;157200;KELP;2015;1;2014;22;;;2018;22;;;;;2016.5;320.5
-1;157300;KELP;2014;22;;;;;2015;4;2017;22;;;2014.5;327.9375
-1;157300;RAINFOREST_RESIN;9995;22;;;;;10000;4;10005;22;;;9997.5;170.0
-1;157400;KELP;2014;16;;;;;2017;25;;;;;2015.5;327.0859375
-1;157400;RAINFOREST_RESIN;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;170.0
-1;157500;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;170.0
-1;157500;KELP;2014;25;;;;;2017;26;;;;;2015.5;327.125
-1;157600;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;170.0
-1;157600;KELP;2014;24;;;;;2015;3;2017;24;;;2014.5;333.1171875
-1;157700;KELP;2016;1;2014;25;;;2017;25;;;;;2016.5;326.46875
-1;157700;RAINFOREST_RESIN;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;170.0
-1;157800;KELP;2014;23;;;;;2017;23;;;;;2015.5;330.8359375
-1;157800;RAINFOREST_RESIN;9996;1;9995;22;;;10002;4;10004;1;10005;22;9999.0;170.0
-1;157900;RAINFOREST_RESIN;9995;24;;;;;10002;4;10005;24;;;9998.5;170.0
-1;157900;KELP;2014;31;;;;;2017;24;;;;;2015.5;331.84375
-1;158000;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;170.0
-1;158000;KELP;2014;29;;;;;2017;29;;;;;2015.5;336.9609375
-1;158100;KELP;2014;22;;;;;2017;23;;;;;2015.5;349.671875
-1;158100;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;170.0
-1;158200;KELP;2014;26;;;;;2017;26;;;;;2015.5;347.3515625
-1;158200;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;170.0
-1;158300;RAINFOREST_RESIN;9996;1;9995;30;;;9998;5;10004;1;10005;30;9997.0;170.0
-1;158300;KELP;2014;31;;;;;2017;31;;;;;2015.5;341.140625
-1;158400;RAINFOREST_RESIN;9996;1;9995;30;;;9998;5;10004;1;10005;30;9997.0;170.0
-1;158400;KELP;2016;1;2014;31;;;2017;31;;;;;2016.5;346.046875
-1;158500;KELP;2014;22;;;;;2017;22;;;;;2015.5;339.2109375
-1;158500;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;170.0
-1;158600;KELP;2014;27;;;;;2016;2;2017;27;;;2015.0;335.46875
-1;158600;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;170.0
-1;158700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;170.0
-1;158700;KELP;2014;29;;;;;2016;5;2017;29;;;2015.0;336.8125
-1;158800;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;170.0
-1;158800;KELP;2016;4;2014;24;;;2017;24;;;;;2016.5;335.9765625
-1;158900;KELP;2014;32;;;;;2017;32;;;;;2015.5;328.90625
-1;158900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;170.0
-1;159000;KELP;2015;1;2014;26;;;2018;27;;;;;2016.5;309.59375
-1;159000;RAINFOREST_RESIN;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;170.0
-1;159100;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;170.0
-1;159100;KELP;2014;31;;;;;2017;26;;;;;2015.5;330.7109375
-1;159200;RAINFOREST_RESIN;9995;30;;;;;10002;1;10005;30;;;9998.5;170.0
-1;159200;KELP;2014;30;;;;;2017;30;;;;;2015.5;325.96875
-1;159300;KELP;2014;20;;;;;2018;21;;;;;2016.0;320.78125
-1;159300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;170.0
-1;159400;RAINFOREST_RESIN;10000;6;9998;6;9996;1;10004;1;10005;23;;;10002.0;170.0
-1;159400;KELP;2016;6;2014;24;;;2018;24;;;;;2017.0;311.0546875
-1;159500;KELP;2014;26;;;;;2018;26;;;;;2016.0;313.015625
-1;159500;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;170.0
-1;159600;RAINFOREST_RESIN;9998;8;9996;1;9995;23;10004;1;10005;23;;;10001.0;170.0
-1;159600;KELP;2016;1;2014;24;;;2018;24;;;;;2017.0;318.1015625
-1;159700;KELP;2014;30;;;;;2017;1;2018;29;;;2015.5;322.03125
-1;159700;RAINFOREST_RESIN;9996;1;9995;29;;;9998;4;10004;1;10005;29;9997.0;170.0
-1;159800;RAINFOREST_RESIN;9995;20;;;;;10002;3;10005;20;;;9998.5;170.0
-1;159800;KELP;2014;20;;;;;2018;20;;;;;2016.0;324.3671875
-1;159900;KELP;2014;25;;;;;2015;5;2017;1;2018;24;2014.5;323.40625
-1;159900;RAINFOREST_RESIN;9998;2;9996;1;9995;24;10000;5;10004;1;10005;24;9999.0;170.0
-1;160000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;170.0
-1;160000;KELP;2014;26;;;;;2018;26;;;;;2016.0;319.5859375
-1;160100;KELP;2015;33;;;;;2018;26;;;;;2016.5;296.609375
-1;160100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;170.0
-1;160200;RAINFOREST_RESIN;9998;4;9996;1;9995;23;10004;1;10005;23;;;10001.0;170.0
-1;160200;KELP;2014;24;;;;;2016;5;2017;1;2018;23;2015.0;320.65625
-1;160300;KELP;2014;29;;;;;2017;26;;;;;2015.5;327.609375
-1;160300;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;170.0
-1;160400;RAINFOREST_RESIN;9995;23;;;;;9998;1;10002;8;10005;23;9996.5;170.0
-1;160400;KELP;2017;1;2014;23;;;2018;23;;;;;2017.5;314.046875
-1;160500;KELP;2014;24;;;;;2018;24;;;;;2016.0;319.6171875
-1;160500;RAINFOREST_RESIN;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;170.0
-1;160600;RAINFOREST_RESIN;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;170.0
-1;160600;KELP;2014;22;;;;;2017;22;;;;;2015.5;328.328125
-1;160700;KELP;2014;26;;;;;2017;24;;;;;2015.5;331.8203125
-1;160700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;170.0
-1;160800;RAINFOREST_RESIN;10002;2;9996;2;9995;27;10004;2;10005;27;;;10003.0;170.0
-1;160800;KELP;2015;2;2014;27;;;2018;29;;;;;2016.5;305.890625
-1;160900;KELP;2015;3;2014;30;;;2018;30;;;;;2016.5;316.359375
-1;160900;RAINFOREST_RESIN;10000;3;9996;1;9995;29;10004;1;10005;29;;;10002.0;170.0
-1;161000;RAINFOREST_RESIN;9995;27;;;;;10002;3;10005;27;;;9998.5;170.0
-1;161000;KELP;2014;27;;;;;2015;8;2018;27;;;2014.5;322.875
-1;161100;KELP;2014;28;;;;;2018;28;;;;;2016.0;314.859375
-1;161100;RAINFOREST_RESIN;9995;28;;;;;10002;10;10005;28;;;9998.5;170.0
-1;161200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;170.0
-1;161200;KELP;2014;31;;;;;2017;1;2018;30;;;2015.5;320.40625
-1;161300;KELP;2014;20;;;;;2018;20;;;;;2016.0;317.6953125
-1;161300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;170.0
-1;161400;RAINFOREST_RESIN;9998;7;9996;1;9995;26;10004;1;10005;26;;;10001.0;170.0
-1;161400;KELP;2015;3;2014;27;;;2017;1;2018;26;;;2016.0;320.640625
-1;161500;KELP;2014;22;;;;;2018;22;;;;;2016.0;316.390625
-1;161500;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;170.0
-1;161600;RAINFOREST_RESIN;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;170.0
-1;161600;KELP;2014;22;;;;;2018;22;;;;;2016.0;316.046875
-1;161700;KELP;2016;7;2014;26;;;2018;26;;;;;2017.0;316.03125
-1;161700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;170.0
-1;161800;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;170.0
-1;161800;KELP;2014;21;;;;;2018;21;;;;;2016.0;312.6953125
-1;161900;KELP;2015;23;;;;;2018;23;;;;;2016.5;303.3125
-1;161900;RAINFOREST_RESIN;9998;9;9996;1;9995;22;10004;1;10005;22;;;10001.0;170.0
-1;162000;KELP;2015;28;;;;;2018;23;;;;;2016.5;294.421875
-1;162000;RAINFOREST_RESIN;9998;1;9995;23;;;10005;23;;;;;10001.5;170.0
-1;162100;RAINFOREST_RESIN;9998;4;9996;1;9995;24;10004;1;10005;24;;;10001.0;170.0
-1;162100;KELP;2015;29;;;;;2018;25;;;;;2016.5;279.03125
-1;162200;RAINFOREST_RESIN;9995;20;;;;;10002;10;10005;20;;;9998.5;170.0
-1;162200;KELP;2015;20;;;;;2019;20;;;;;2017.0;271.40625
-1;162300;KELP;2016;5;2015;30;;;2019;30;;;;;2017.5;273.4296875
-1;162300;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;170.0
-1;162400;KELP;2015;24;;;;;2016;5;2019;24;;;2015.5;269.1875
-1;162400;RAINFOREST_RESIN;9996;2;9995;22;;;10000;5;10004;2;10005;22;9998.0;170.0
-1;162500;RAINFOREST_RESIN;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;170.0
-1;162500;KELP;2015;24;;;;;2017;5;2019;24;;;2016.0;272.8203125
-1;162600;RAINFOREST_RESIN;9995;21;;;;;10000;5;10002;3;10005;21;9997.5;170.0
-1;162600;KELP;2015;21;;;;;2017;4;2019;21;;;2016.0;261.0234375
-1;162700;KELP;2016;24;;;;;2019;24;;;;;2017.5;249.5703125
-1;162700;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;170.0
-1;162800;KELP;2016;29;;;;;2018;8;2019;29;;;2017.0;255.375
-1;162800;RAINFOREST_RESIN;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;170.0
-1;162900;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;170.0
-1;162900;KELP;2016;23;;;;;2018;3;2019;23;;;2017.0;258.046875
-1;163000;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;170.0
-1;163000;KELP;2016;1;2015;29;;;2019;30;;;;;2017.5;259.484375
-1;163100;KELP;2015;28;;;;;2019;28;;;;;2017.0;264.21875
-1;163100;RAINFOREST_RESIN;9996;1;9995;27;;;9998;4;10002;7;10004;1;9997.0;170.0
-1;163200;KELP;2015;21;;;;;2019;21;;;;;2017.0;267.84375
-1;163200;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;170.0
-1;163300;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;170.0
-1;163300;KELP;2015;27;;;;;2018;27;;;;;2016.5;288.53125
-1;163400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;170.0
-1;163400;KELP;2015;22;;;;;2018;22;;;;;2016.5;288.375
-1;163500;KELP;2015;2;2014;28;;;2016;2;2018;30;;;2015.5;306.1875
-1;163500;RAINFOREST_RESIN;10002;3;9996;2;9995;28;10004;2;10005;28;;;10003.0;170.0
-1;163600;KELP;2014;28;;;;;2017;1;2018;27;;;2015.5;320.8671875
-1;163600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;170.0
-1;163700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;170.0
-1;163700;KELP;2014;26;;;;;2018;26;;;;;2016.0;310.0
-1;163800;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;170.0
-1;163800;KELP;2015;1;2014;25;;;2018;26;;;;;2016.5;309.515625
-1;163900;KELP;2015;24;;;;;2018;24;;;;;2016.5;301.5703125
-1;163900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;170.0
-1;164000;KELP;2015;39;;;;;2018;31;;;;;2016.5;296.984375
-1;164000;RAINFOREST_RESIN;9996;2;9995;29;;;9998;1;10004;2;10005;29;9997.0;170.0
-1;164100;RAINFOREST_RESIN;9996;2;9995;22;;;10002;8;10004;2;10005;22;9999.0;170.0
-1;164100;KELP;2015;26;;;;;2018;24;;;;;2016.5;290.8125
-1;164200;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;170.0
-1;164200;KELP;2015;25;;;;;2019;25;;;;;2017.0;273.234375
-1;164300;KELP;2015;26;;;;;2018;24;;;;;2016.5;279.40625
-1;164300;RAINFOREST_RESIN;9998;7;9996;1;9995;23;10004;1;10005;23;;;10001.0;170.0
-1;164400;KELP;2017;2;2016;24;;;2020;26;;;;;2018.5;214.9765625
-1;164400;RAINFOREST_RESIN;9998;7;9996;2;9995;24;10004;2;10005;24;;;10001.0;170.0
-1;164500;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;170.0
-1;164500;KELP;2016;27;;;;;2020;27;;;;;2018.0;226.1875
-1;164600;RAINFOREST_RESIN;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;170.0
-1;164600;KELP;2018;1;2017;1;2016;23;2019;1;2020;22;;;2018.5;230.125
-1;164700;KELP;2016;26;;;;;2019;26;;;;;2017.5;251.328125
-1;164700;RAINFOREST_RESIN;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;170.0
-1;164800;KELP;2016;23;;;;;2019;2;2020;21;;;2017.5;231.15625
-1;164800;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;170.0
-1;164900;RAINFOREST_RESIN;9996;1;9995;28;;;10000;5;10004;1;10005;28;9998.0;178.0
-1;164900;KELP;2016;29;;;;;2017;5;2020;29;;;2016.5;226.5703125
-1;165000;RAINFOREST_RESIN;9996;2;9995;23;;;10002;8;10004;2;10005;23;9999.0;178.0
-1;165000;KELP;2018;1;2016;25;;;2019;25;;;;;2018.5;232.8671875
-1;165100;KELP;2018;1;2016;30;;;2019;30;;;;;2018.5;241.8671875
-1;165100;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;178.0
-1;165200;KELP;2016;21;;;;;2017;6;2018;5;2019;21;2016.5;251.8671875
-1;165200;RAINFOREST_RESIN;9995;21;;;;;10000;6;10005;21;;;9997.5;178.0
-1;165300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;178.0
-1;165300;KELP;2016;22;;;;;2018;4;2019;22;;;2017.0;243.6015625
-1;165400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;178.0
-1;165400;KELP;2016;24;;;;;2019;24;;;;;2017.5;250.21875
-1;165500;KELP;2017;4;2016;22;;;2019;22;;;;;2018.0;241.640625
-1;165500;RAINFOREST_RESIN;10000;4;9998;6;9996;1;10004;1;10005;21;;;10002.0;178.0
-1;165600;KELP;2016;26;;;;;2019;26;;;;;2017.5;237.765625
-1;165600;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;178.0
-1;165700;RAINFOREST_RESIN;9996;2;9995;29;;;10002;6;10004;2;10005;29;9999.0;178.0
-1;165700;KELP;2018;1;2016;31;;;2019;31;;;;;2018.5;240.03125
-1;165800;RAINFOREST_RESIN;9995;26;;;;;10002;3;10005;26;;;9998.5;178.0
-1;165800;KELP;2016;26;;;;;2019;26;;;;;2017.5;236.8359375
-1;165900;KELP;2016;30;;;;;2019;30;;;;;2017.5;234.25
-1;165900;RAINFOREST_RESIN;9995;30;;;;;9998;1;10005;30;;;9996.5;178.0
-1;166000;KELP;2019;1;2017;1;2016;23;2020;24;;;;;2019.5;213.484375
-1;166000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;178.0
-1;166100;RAINFOREST_RESIN;9995;27;;;;;10002;8;10005;27;;;9998.5;178.0
-1;166100;KELP;2016;27;;;;;2019;27;;;;;2017.5;246.0
-1;166200;RAINFOREST_RESIN;9996;1;9995;23;;;9998;1;10004;1;10005;23;9997.0;178.0
-1;166200;KELP;2016;24;;;;;2017;3;2019;24;;;2016.5;236.828125
-1;166300;KELP;2016;30;;;;;2020;30;;;;;2018.0;225.046875
-1;166300;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;178.0
-1;166400;KELP;2016;29;;;;;2020;29;;;;;2018.0;225.6171875
-1;166400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;178.0
-1;166500;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;178.0
-1;166500;KELP;2016;24;;;;;2020;24;;;;;2018.0;226.5625
-1;166600;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;178.0
-1;166600;KELP;2016;21;;;;;2020;21;;;;;2018.0;224.6171875
-1;166700;KELP;2016;29;;;;;2020;29;;;;;2018.0;225.5
-1;166700;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;178.0
-1;166800;KELP;2017;3;2016;28;;;2019;2;2020;26;;;2018.0;228.390625
-1;166800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;178.0
-1;166900;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;178.0
-1;166900;KELP;2017;7;2016;26;;;2019;2;2020;24;;;2018.0;229.21875
-1;167000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;178.0
-1;167000;KELP;2016;28;;;;;2017;5;2020;28;;;2016.5;227.7109375
